,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
6189,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15709,13, ,B1,22-26 LORETTA ROAD, ,11691,2,0,2,14680,2214,1995,1,B1,568000,2016-10-14 00:00:00
6190,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15709,83, ,B3,1116 BEACH CHANNEL DRIVE, ,11691,2,0,2,5602,1756,1920,1,B3,225000,2016-12-09 00:00:00
6191,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15714,13, ,B2,1006 GIPSON ST, ,11691,2,0,2,2897,1936,1970,1,B2,455000,2017-06-28 00:00:00
6192,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15714,26, ,B2,1024 GIPSON STREET, ,11691,2,0,2,4707,3450,1970,1,B2,530000,2017-03-17 00:00:00
6193,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15714,32, ,B2,1038 GIPSON STREET, ,11691,2,0,2,4305,2358,1997,1,B2, -  ,2017-04-11 00:00:00
6194,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15716,49, ,B1,1123 GIPSON STREET, ,11691,2,0,2,1619,2176,2006,1,B1,356928,2017-05-22 00:00:00
6195,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15716,51, ,B1,1119 GIPSON STREET, ,11691,2,0,2,1815,2180,2006,1,B1,550000,2017-05-04 00:00:00
6196,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15716,51, ,B1,11-19 GIPSON STREET, ,11691,2,0,2,1815,2180,2006,1,B1,335000,2017-01-05 00:00:00
6197,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15717,81, ,B3,10-89 GIPSON STREET, ,11691,2,0,2,5810,2088,1925,1,B3, -  ,2017-03-23 00:00:00
6198,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15720,54, ,B3,25-15 BAYSWATER AVENUE, ,11691,2,0,2,4631,2304,1960,1,B3,505000,2016-09-08 00:00:00
6199,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15723,30, ,B2,12-33 BAY PARK PLACE, ,11691,2,0,2,4375,2328,1960,1,B2,595000,2017-06-13 00:00:00
6200,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15733,22, ,B3,24-05 CORNAGA AVENUE, ,11691,2,0,2,12258,2430,1961,1,B3,515000,2017-07-26 00:00:00
6201,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15737,26, ,B2,25-23 OCEAN CREST BLVD, ,11691,2,0,2,4272,2964,1988,1,B2,525000,2017-01-30 00:00:00
6202,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15737,28, ,B2,25-19 OCEAN CREST BLVD, ,11691,2,0,2,2451,2664,1988,1,B2, -  ,2016-09-19 00:00:00
6203,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15737,33, ,B2,25-01 OCEAN CREST BLVD, ,11691,2,0,2,3807,2844,1950,1,B2,360000,2017-07-06 00:00:00
6204,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15737,52, ,B9,25-16 BEACH CHANNEL DRIVE, ,11691,2,0,2,4423,1564,1950,1,B9,390000,2017-04-20 00:00:00
6205,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15738,76, ,B2,29-27 MARTIN COURT, ,11691,2,0,2,3132,1980,1995,1,B2, -  ,2016-09-03 00:00:00
6206,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15740,74, ,B2,10-36 BAY 31ST   STREET, ,11691,2,0,2,4939,2300,1955,1,B2,208000,2017-05-31 00:00:00
6207,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15742,1, ,B2,31-07 DWIGHT AVENUE, ,11691,2,0,2,2500,2380,2001,1,B2, -  ,2016-11-22 00:00:00
6208,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15742,27, ,B3,8-31 HARTMAN LANE, ,11691,2,0,2,3860,3231,1955,1,B3, -  ,2017-06-15 00:00:00
6209,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15742,79, ,B2,29-49 FALCON AVENUE, ,11691,2,0,2,2197,2860,1945,1,B2,440000,2017-05-16 00:00:00
6210,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15742,192, ,B2,31-17 DWIGHT AVENUE, ,11691,2,0,2,3000,2184,1965,1,B2,465000,2017-07-07 00:00:00
6211,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15744,35, ,B2,2909 OCEAN CREST BLVD, ,11691,2,0,2,3450,2930,1950,1,B2,640000,2017-08-15 00:00:00
6212,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15752,48, ,B2,22-43 CORNAGA AVENUE, ,11691,2,0,2,3689,2320,2005,1,B2,450000,2016-11-28 00:00:00
6213,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15758,15, ,B3,24-41 BEACH CHANNEL DRIVE, ,11691,2,0,2,4390,1528,1920,1,B3,420000,2017-06-27 00:00:00
6214,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15760,9, ,B3,518 BEACH 21 STREET, ,11691,2,0,2,6110,2012,1910,1,B3,172000,2016-11-11 00:00:00
6215,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15766,37, ,B2,2405 BROOKHAVEN AVE, ,11691,2,0,2,2166,2072,2007,1,B2,400000,2017-05-09 00:00:00
6216,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15769,1, ,B2,433 BEACH 21 STREET, ,11691,2,0,2,2233,2112,1950,1,B2, -  ,2017-06-07 00:00:00
6217,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15770,48, ,B2,407 FERNSIDE PLACE, ,11691,2,0,2,4548,2904,1960,1,B2,113915,2016-10-07 00:00:00
6218,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15771,79, ,B2,2218 COLLIER, ,11691,2,0,2,7080,2937,1960,1,B2,550000,2016-12-30 00:00:00
6219,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15771,81, ,B2,22-20 COLLIER AVENUE, ,11691,2,0,2,6105,2350,1960,1,B2,525000,2017-05-24 00:00:00
6220,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15775,21, ,B3,321 BEACH 22 STREET, ,11691,2,0,2,4756,1557,1945,1,B3, -  ,2016-12-27 00:00:00
6221,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15776,23, ,B1,2401 DEERFIELD RD, ,11691,2,0,2,3177,1612,1940,1,B1, -  ,2016-12-09 00:00:00
6222,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15776,33, ,B2,23-24 CAMP ROAD, ,11691,2,0,2,4878,2500,1960,1,B2, -  ,2017-01-25 00:00:00
6223,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15781,12, ,B2,2226 EDGEMERE AVENUE, ,11691,2,0,2,2808,1296,1960,1,B2,284919,2017-03-15 00:00:00
6224,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15782,39, ,B2,265 FERNSIDE PLACE, ,11691,2,0,2,3170,1284,1940,1,B2,377200,2017-06-01 00:00:00
6225,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15785,37, ,B2,25-14 FAR ROCKAWAY BLVD, ,11691,2,0,2,3145,2150,1999,1,B2,1000,2016-12-02 00:00:00
6226,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15786,48, ,B2,25-55 FAR ROCKAWAY BLVD, ,11691,2,0,2,5670,2610,1960,1,B2,480000,2017-07-27 00:00:00
6227,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15787,19, ,B2,29-27 BEACH CHANNEL DRIVE, ,11691,2,0,2,3120,3388,1965,1,B2,135000,2017-04-03 00:00:00
6228,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15787,28, ,B2,2911 BEACH CHANNEL DRIVE, ,11691,2,0,2,4080,3276,1965,1,B2,10,2016-09-27 00:00:00
6229,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15788,10, ,B1,520 BEACH 32ND STREET, ,11691,2,0,2,1394,1470,1999,1,B1,395000,2017-07-10 00:00:00
6230,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15788,54, ,B2,29-23 FAR ROCKAWAY BLVD, ,11691,2,0,2,2625,2254,2002,1,B2,461000,2017-07-19 00:00:00
6231,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15788,117, ,B2,29-14 BROOKHAVEN AVE, ,11691,2,0,2,3540,2200,2006,1,B2, -  ,2017-06-06 00:00:00
6232,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15789,34, ,B3,25-06 COLLIER AVENUE, ,11691,2,0,2,4777,2847,1920,1,B3,499000,2016-09-21 00:00:00
6233,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15789,40, ,B3,27-08 COLLIER AVENUE, ,11691,2,0,2,4500,2979,1920,1,B3, -  ,2016-12-03 00:00:00
6234,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15795,20, ,B2,339 BEACH 30 STREET, ,11691,2,0,2,3800,1720,1930,1,B2,420000,2017-05-16 00:00:00
6235,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15796,26, ,B3,311 BEACH 31 STREET, ,11691,2,0,2,3347,1340,1930,1,B3,359974,2017-03-09 00:00:00
6236,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15796,26, ,B3,311 BEACH 31 STREET, ,11691,2,0,2,3347,1340,1930,1,B3,100,2016-09-30 00:00:00
6237,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15799,33, ,B2,27-12 SEAGIRT BOULEVARD, ,11691,2,0,2,4260,2052,1960,1,B2,432600,2017-03-09 00:00:00
6238,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15800,23, ,B3,2526 CAMP ROAD, ,11691,2,0,2,3349,2033,1930,1,B3,539000,2017-06-22 00:00:00
6239,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15807,34, ,B2,208A BEACH 32ND STREET, ,11691,2,0,2,1445,1800,2004,1,B2,350000,2016-09-20 00:00:00
6240,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15808,59, ,B2,30-14 LEWMAY ROAD, ,11691,2,0,2,2000,1800,2004,1,B2,435000,2017-06-30 00:00:00
6241,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15808,66, ,B2,31-02 LEWMAY ROAD, ,11691,2,0,2,2000,1800,2004,1,B2, -  ,2017-07-26 00:00:00
6242,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15808,66, ,B2,31-02 LEWMAY ROAD, ,11691,2,0,2,2000,1800,2004,1,B2,325000,2017-07-26 00:00:00
6243,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15808,109, ,B2,3101 SEAGIRT AVENUE, ,11691,2,0,2,1775,1780,2003,1,B2,250000,2016-11-04 00:00:00
6244,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15817,41, ,B1,176 BEACH 26 STREET, ,11691,2,0,2,9800,2431,2007,1,B1,260000,2016-11-16 00:00:00
6245,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15817,49, ,B9,186 BEACH 26 STREET, ,11691,2,0,2,2450,630,1910,1,B9,180000,2017-07-17 00:00:00
6246,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15817,70, ,B9,183 BEACH 25TH STREET, ,11691,2,0,2,2450,630,1910,1,B9,170000,2017-01-10 00:00:00
6247,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15817,71, ,B9,181 BEACH 25 STREET, ,11691,2,0,2,2450,525,1910,1,B9,210000,2017-03-07 00:00:00
6248,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15817,74, ,B9,177 BEACH 25 STREET, ,11691,2,0,2,2450,525,1910,1,B9,180000,2017-08-10 00:00:00
6249,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15817,74, ,B9,177 BEACH 25, ,11691,2,0,2,2450,525,1910,1,B9,180000,2016-11-14 00:00:00
6250,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15817,75, ,B9,175 BEACH 25 STREET, ,11691,2,0,2,2450,525,1910,1,B9,80000,2017-06-29 00:00:00
6251,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15818,42, ,B1,189 BEACH 26TH STREET, ,11691,2,0,2,1960,2430,2005,1,B1,355000,2017-03-28 00:00:00
6252,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15818,91, ,B2,128 BEACH 27 STREET, ,11691,2,0,2,2400,2844,2002,1,B2, -  ,2017-04-04 00:00:00
6253,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15818,91, ,B2,128 BEACH 27TH STREET, ,11691,2,0,2,2400,2844,2002,1,B2,316000,2016-12-20 00:00:00
6254,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15818,152, ,B1,171 BEACH 26 STREET, ,11691,2,0,2,2279,2383,2006,1,B1, -  ,2016-11-28 00:00:00
6255,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15821,23, ,B2,168 BEACH 30TH ST, ,11691,2,0,2,2145,2606,2004,1,B2,221000,2017-01-26 00:00:00
6256,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15821,24, ,B2,170 BEACH 30TH ST, ,11691,2,0,2,2145,2606,2004,1,B2,301000,2017-06-02 00:00:00
6257,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15821,24, ,B2,170 BEACH 30 STREET, ,11691,2,0,2,2145,2606,2004,1,B2,301000,2017-06-02 00:00:00
6258,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15821,24, ,B2,170 BEACH 30TH STREET, ,11691,2,0,2,2145,2606,2004,1,B2,379000,2017-02-01 00:00:00
6259,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15821,32, ,B2,175 BEACH 29TH STREET, ,11691,2,0,2,1634,2080,2004,1,B2,350000,2017-06-09 00:00:00
6260,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15823,26, ,B2,6 BEACH 32 STREET, ,11691,2,0,2,1925,3000,1931,1,B2, -  ,2017-05-18 00:00:00
6261,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15823,29, ,B2,10 BEACH 32ND STREET, ,11691,2,0,2,1983,1400,1931,1,B2,275000,2017-05-04 00:00:00
6262,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15823,30, ,B2,12 BEACH 32 STREET, ,11691,2,0,2,1841,1400,1931,1,B2, -  ,2017-02-07 00:00:00
6263,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15823,30, ,B2,12 BEACH 32 STREET, ,11691,2,0,2,1841,1400,1931,1,B2,160000,2016-11-10 00:00:00
6264,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15525,28, ,C0,1533 HASSOCK STREET, ,11691,3,0,3,4227,2566,1920,1,C0, -  ,2017-05-01 00:00:00
6265,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15526,13, ,C0,13-90 BEACH CHANNEL DRIVE, ,11691,3,0,3,1488,2520,2006,1,C0,360000,2016-11-10 00:00:00
6266,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15528,15, ,C0,21-09 DIX AVENUE, ,11691,3,0,3,1818,3135,2006,1,C0, -  ,2017-01-19 00:00:00
6267,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15533,24, ,C0,12-46 CENTRAL AVENUE, ,11691,3,0,3,9375,10000,2004,1,C0,350001,2017-06-28 00:00:00
6268,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15566,34, ,C0,19-09 NEW HAVEN AVENUE, ,11691,3,0,3,2750,3120,2006,1,C0,650000,2016-09-16 00:00:00
6269,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15573,96, ,C0,12-38 CAFFREY AVE, ,11691,3,0,3,3812,2750,1950,1,C0, -  ,2017-02-11 00:00:00
6270,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15652,2, ,C0,14-07 PINSON STREET, ,11691,3,0,3,1760,2880,2005,1,C0,996550,2017-03-23 00:00:00
6271,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15655,8, ,C0,2294 NAMEOKE AVENUE, ,11691,3,0,3,1833,2880,2004,1,C0,399000,2017-08-28 00:00:00
6272,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15655,9, ,C0,2296 NAMEOKE AVENUE, ,11691,3,0,3,1833,2880,2004,1,C0,220000,2017-04-11 00:00:00
6273,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15660,56, ,C0,1363 PINSON, ,11691,3,0,3,2157,3078,2006,1,C0,360000,2017-06-08 00:00:00
6274,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15660,59, ,C0,1359 PINSON STREET, ,11691,3,0,3,2268,3249,2006,1,C0, -  ,2017-08-03 00:00:00
6275,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15664,108, ,C0,13-49 GIPSON STREET, ,11691,3,0,3,6900,3121,1910,1,C0,550000,2016-09-08 00:00:00
6276,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15670,122, ,C0,1315 DICKENS STREET, ,11691,3,0,3,6296,3844,1920,1,C0,285000,2017-04-27 00:00:00
6277,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15670,122, ,C0,1315 DICKENS STREET, ,11691,3,0,3,6296,3844,1920,1,C0, -  ,2017-04-27 00:00:00
6278,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15706,72, ,C0,14 PRESIDENT STREET, ,11691,3,0,3,3896,2080,1950,1,C0,525000,2017-04-28 00:00:00
6279,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15714,129, ,C0,10-41 MC BRIDE STREET, ,11691,3,0,3,2610,1850,2005,1,C0,520000,2017-03-05 00:00:00
6280,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15714,131, ,C0,10-37 MCBRIDE, ,11691,3,0,3,2610,1850,2005,1,C0,420000,2017-01-10 00:00:00
6281,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15742,78, ,C0,29-51 FALCON AVENUE, ,11691,3,0,3,2163,2860,1945,1,C0, -  ,2017-02-27 00:00:00
6282,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15759,16, ,C0,2402 DICKENS STREET, ,11691,3,0,3,11860,5942,1901,1,C0,640000,2017-04-05 00:00:00
6283,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15759,31, ,C0,24-18 BEACH CHANNEL DRIVE, ,11691,3,0,3,4855,4327,1910,1,C0,9500,2017-04-24 00:00:00
6284,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15759,37, ,C0,24-32 BEACH CHANNEL DRIVE, ,11691,3,0,3,1468,1680,2006,1,C0,888744,2016-09-27 00:00:00
6285,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15762,41, ,C0,628 GRASSMERE TERRACE, ,11691,3,0,3,1968,3444,2005,1,C0,550000,2016-12-07 00:00:00
6286,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15762,48, ,C0,640 GRASSMERE TERRACE, ,11691,3,0,3,1455,3444,2005,1,C0,585000,2016-11-15 00:00:00
6287,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15762,50, ,C0,22-51 NEW HAVEN AVENUE, ,11691,3,0,3,2211,3444,2005,1,C0,342000,2017-07-24 00:00:00
6288,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15762,50, ,C0,22-51 NEW HAVEN AVENUE, ,11691,3,0,3,2211,3444,2005,1,C0, -  ,2017-07-24 00:00:00
6289,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15762,50, ,C0,22-51 NEW HAVEN AVENUE, ,11691,3,0,3,2211,3444,2005,1,C0, -  ,2016-11-17 00:00:00
6290,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15804,14, ,C0,223 BEACH 28TH STREET, ,11691,3,0,3,2048,3042,2006,1,C0,320000,2017-01-30 00:00:00
6291,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15804,16, ,C0,221 BEACH 28TH STREET, ,11691,3,0,3,2048,3042,2006,1,C0,360000,2017-05-19 00:00:00
6292,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15807,1, ,C0,232 BEACH 32ND STREET, ,11691,3,0,3,1718,2760,2004,1,C0,450000,2016-12-02 00:00:00
6293,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15808,19, ,C0,3007 SEAGIRT AVENUE, ,11691,3,0,3,2141,3180,2004,1,C0,388000,2017-05-14 00:00:00
6294,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15808,21, ,C0,3003 SEAGIRT AVENUE, ,11691,3,0,3,2141,3180,2004,1,C0,741040,2017-05-01 00:00:00
6295,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15808,29, ,C0,199 BEACH 29 STREET, ,11691,3,0,3,1574,3000,2004,1,C0,512500,2017-05-11 00:00:00
6296,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15808,36, ,C0,185 BEACH 29 STREET, ,11691,3,0,3,1568,2520,2005,1,C0,512500,2017-05-11 00:00:00
6297,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15818,23, ,C0,172 BEACH 27 STREET, ,11691,3,0,3,1700,2400,2005,1,C0,450000,2017-03-21 00:00:00
6298,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15818,26, ,C0,178 BEACH 27TH STREET, ,11691,3,0,3,1700,2400,2005,1,C0,413700,2017-05-11 00:00:00
6299,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15818,69, ,C0,141 BEACH 26 STREET, ,11691,3,0,3,2246,3519,2003,1,C0,368111,2017-04-03 00:00:00
6300,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15818,72, ,C0,135 BEACH 26TH STREET, ,11691,3,0,3,2246,3519,2003,1,C0,335000,2017-05-18 00:00:00
6301,4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS                  ,1,15823,133, ,C0,31-05 LEWMAY ROAD, ,11691,3,0,3,1266,2475,2003,1,C0,444098,2016-09-21 00:00:00
6302,4,FAR ROCKAWAY,04 TAX CLASS 1 CONDOS                      ,1A,15631,1025, ,R3,2-73 BEACH 16 STREET, ,11691,1,0,1, -  , -  ,1966,1,R3,250000,2017-08-18 00:00:00
6303,4,FAR ROCKAWAY,04 TAX CLASS 1 CONDOS                      ,1A,15631,1030, ,R3,276 BEACH 17 STREET, ,11691,1,0,1, -  , -  ,1966,1,R3,273000,2016-10-27 00:00:00
6304,4,FAR ROCKAWAY,04 TAX CLASS 1 CONDOS                      ,1A,15632,1025, ,R3,16-22 SEAGIRT BOULEVARD, ,11691,1,0,1, -  , -  ,1967,1,R3,335000,2017-02-16 00:00:00
6305,4,FAR ROCKAWAY,04 TAX CLASS 1 CONDOS                      ,1A,15632,1032, ,R3,2-11 BEACH 16 STREET, ,11691,1,0,1, -  , -  ,1967,1,R3, -  ,2017-08-17 00:00:00
6306,4,FAR ROCKAWAY,04 TAX CLASS 1 CONDOS                      ,1A,15632,1033, ,R3,209 BEACH 16TH STREET, ,11691,1,0,1, -  , -  ,1967,1,R3,305188,2017-02-14 00:00:00
6307,4,FAR ROCKAWAY,04 TAX CLASS 1 CONDOS                      ,1A,15632,1034, ,R3,219 BEACH 16 STREET, ,11691,1,0,1, -  , -  ,1967,1,R3,290000,2016-10-13 00:00:00
6308,4,FAR ROCKAWAY,05 TAX CLASS 1 VACANT LAND                 ,1B,15504,4, ,V0,818 CENTRAL AVENUE, ,11691,0,0,0,2109, -  ,0,1,V0,3500,2017-05-11 00:00:00
6309,4,FAR ROCKAWAY,05 TAX CLASS 1 VACANT LAND                 ,1B,15510,61, ,V0,N/A VIRGINIA STREET, ,11691,0,0,0,2464, -  ,0,1,V0, -  ,2016-09-29 00:00:00
6310,4,FAR ROCKAWAY,05 TAX CLASS 1 VACANT LAND                 ,1B,15510,85, ,V0,N/A HARRIS STREET, ,11691,0,0,0,2031, -  ,0,1,V0, -  ,2017-07-18 00:00:00
6311,4,FAR ROCKAWAY,05 TAX CLASS 1 VACANT LAND                 ,1B,15526,45, ,V0,BIRDSALL AVENUE, ,0,0,0,0,4458, -  ,0,1,V0,117500,2017-01-27 00:00:00
6312,4,FAR ROCKAWAY,05 TAX CLASS 1 VACANT LAND                 ,1,15600,405, ,A5,JARVIS AVENUE, ,11691,1,0,1,9484, -  ,2016,1,V0,819000,2016-11-29 00:00:00
6313,4,FAR ROCKAWAY,05 TAX CLASS 1 VACANT LAND                 ,1B,15604,293, ,V0,SEAGIRT AVENUE, ,0,0,0,0,28000, -  ,0,1,V0,2100000,2017-04-05 00:00:00
6314,4,FAR ROCKAWAY,05 TAX CLASS 1 VACANT LAND                 ,1B,15604,401, ,V0,N/A SEAGIRT AVENUE, ,0,0,0,0,23500, -  ,0,1,V0, -  ,2017-04-05 00:00:00
6315,4,FAR ROCKAWAY,05 TAX CLASS 1 VACANT LAND                 ,1B,15604,401, ,V0,SEAGIRT AVENUE, ,0,0,0,0,23500, -  ,0,1,V0, -  ,2017-02-23 00:00:00
6316,4,FAR ROCKAWAY,05 TAX CLASS 1 VACANT LAND                 ,1B,15604,401, ,V0,SEAGIRT AVENUE, ,0,0,0,0,23500, -  ,0,1,V0, -  ,2017-02-02 00:00:00
6317,4,FAR ROCKAWAY,05 TAX CLASS 1 VACANT LAND                 ,1B,15605,330, ,V0,N/A SEAGIRT AVENUE, ,0,0,0,0,11200, -  ,0,1,V0, -  ,2017-04-05 00:00:00
